Job_ID,City,Industry,Job_Role,Skill_Set,Experience_Level,Salary_Range,Company_Name,Talent_Inflow,Talent_Outflow,Infrastructure_Score,Smart_City_Investment,GCC_Presence,MSME_Growth_Rate,Unemployment_Rate,Education_Hubs,Cost_of_Living_Index,Job_Posting_Date
1394,Vadodara,Pharma,Operations,"Logistics, Operations Management",Entry-Level,356616.0,Others,187,1384,59.78,4262.35,0,3.67,6.29,16,75.14,2023-06-14
1395,Vadodara,Manufacturing,Business Development,"Sales, Market Analysis",Entry-Level,300000.0,Reliance Retail,941,1033,55.6,3258.5,0,2.23,5.14,17,70.31,2023-10-19
1396,Agra,Manufacturing,Business Development,"CRM, Market Analysis",Mid-Level,850186.83,Reliance Retail,1080,1634,53.84,2755.15,0,6.05,8.1,18,73.39,2025-01-29
1397,Agra,Pharma,Others,"MS Office, Customer Service, English",Entry-Level,362516.99,Reliance Retail,1833,1905,65.56,1929.47,0,7.92,5.42,15,93.68,2023-12-14
1398,Rajkot,Pharma,Sales,"Negotiation, Sales, Communication",Mid-Level,969426.57,Reliance Retail,1479,1573,52.9,4864.78,0,14.51,10.19,9,73.42,2023-04-14
1399,Jodhpur,Finance,AI/ML,"TensorFlow, Deep Learning",Mid-Level,933221.9,Others,426,818,62.83,4836.95,0,6.12,6.92,7,73.97,2024-11-04
1400,Vijayawada,Tech,AI/ML,"TensorFlow, Python, NLP, Deep Learning",Mid-Level,981707.68,Reliance Retail,1654,671,75.05,1938.46,1,8.99,3.27,5,99.06,2023-06-15
1401,Raipur,Others,Business Development,"CRM, Market Analysis, Sales",Senior-Level,1261915.05,Reliance Retail,1158,975,60.57,8841.84,0,2.33,9.13,11,87.13,2023-07-31
1402,Vijayawada,Pharma,Engineering,"SQL, Project Management, Python",Senior-Level,2084219.55,Others,1959,924,76.69,2353.31,1,7.39,2.07,17,78.39,2023-05-08
1403,Ranchi,Education,Retail,"English, Customer Service, MS Office",Senior-Level,1122568.63,Reliance Retail,1417,1491,56.17,7508.24,0,5.36,8.39,29,88.82,2024-01-25
1404,Vijayawada,Tech,AI/ML,"TensorFlow, NLP",Mid-Level,1112011.33,Reliance Retail,2370,163,76.72,3797.77,1,3.41,4.82,15,83.87,2024-07-19
1405,Agra,Others,Data Science,"Data Visualization, Statistics, SQL, Python",Mid-Level,870476.77,Reliance Retail,1338,1449,73.46,2397.46,0,5.46,7.18,18,95.87,2024-03-27
1406,Agra,Others,Business Development,"Market Analysis, CRM, Sales",Senior-Level,1061136.65,Others,1588,1361,72.37,4133.12,0,5.26,7.68,13,93.09,2023-05-25
1407,Jodhpur,Manufacturing,Engineering,"SQL, Python, Java, Project Management",Mid-Level,936117.93,Others,651,1412,52.45,3275.77,0,7.3,5.46,8,74.6,2023-03-03
1408,Nashik,Tech,Operations,"Operations Management, Excel, Logistics",Entry-Level,372451.21,HCLTech,1116,1401,73.11,3571.45,1,13.06,9.03,18,70.42,2023-05-01
1409,Rajkot,Education,Business Development,"CRM, Market Analysis",Entry-Level,300000.0,Reliance Retail,1532,1974,62.76,2386.76,0,11.35,7.84,17,85.07,2024-09-15
1410,Agra,Healthcare,AI/ML,"NLP, Python",Internship,300000.0,Reliance Retail,1389,1565,51.4,2604.7,0,9.07,6.92,18,62.25,2023-06-29
1411,Vijayawada,Tech,Engineering,"Java, Python, SQL",Mid-Level,2064025.57,Reliance Retail,2001,443,82.17,3289.81,1,8.37,4.77,10,93.21,2023-04-25
1412,Ranchi,Retail,Business Development,"Market Analysis, Sales, CRM",Entry-Level,300000.0,Reliance Retail,1612,1507,56.29,7814.31,0,9.28,11.4,35,86.6,2023-03-31
1413,Vijayawada,Tech,Engineering,"SQL, Java, Python",Mid-Level,1770606.23,HCLTech,2368,450,81.95,4600.6,1,5.95,4.13,10,62.99,2023-03-13
1414,Jodhpur,Manufacturing,Engineering,"SQL, Project Management",Mid-Level,764729.97,Reliance Retail,360,1521,51.22,4141.48,0,6.4,7.41,14,97.89,2024-08-22
1415,Raipur,Others,Operations,"Operations Management, Excel, Logistics",Entry-Level,334124.99,Reliance Retail,1985,1348,73.25,5238.76,0,4.54,9.51,11,80.82,2023-12-19
1416,Ranchi,Education,Retail,"MS Office, Customer Service",Senior-Level,1642324.69,Reliance Retail,1130,1854,54.42,7366.17,0,3.48,9.05,31,78.3,2024-07-28
1417,Vijayawada,Pharma,AI/ML,"TensorFlow, NLP",Entry-Level,300000.0,Others,2389,302,77.42,4801.9,1,8.41,4.88,15,60.45,2024-09-18
1418,Raipur,Retail,Business Development,"Sales, CRM, Market Analysis",Entry-Level,300000.0,Others,1098,1561,54.56,6075.78,0,7.46,7.64,5,87.15,2023-06-03
1419,Vadodara,Manufacturing,Business Development,"Market Analysis, Sales",Entry-Level,300000.0,Others,1107,1280,56.57,1964.79,0,8.91,8.2,13,62.97,2024-11-23
1420,Visakhapatnam,Tech,Engineering,"Project Management, Java",Entry-Level,679629.2,Others,2387,382,85.51,1270.54,1,7.63,3.16,17,99.41,2024-09-23
1421,Jodhpur,Pharma,AI/ML,"TensorFlow, NLP, Deep Learning, Python",Entry-Level,300000.0,Others,1338,1593,65.8,4142.97,0,2.07,7.84,19,80.04,2023-08-16
1422,Visakhapatnam,Tech,Data Science,"Data Visualization, Python, SQL",Mid-Level,1196584.43,HCLTech,3116,0,90.4,2338.75,1,5.15,4.9,7,69.85,2023-06-15
1423,Ranchi,Retail,Business Development,"Market Analysis, CRM, Sales",Entry-Level,351401.51,Reliance Retail,1898,1100,64.28,6377.26,0,7.94,11.44,36,67.24,2023-12-14
1424,Vijayawada,Tech,AI/ML,"Python, TensorFlow, Deep Learning, NLP",Mid-Level,1703675.55,Reliance Retail,1382,238,86.72,1965.71,1,5.04,2.07,11,79.01,2023-09-09
1425,Vadodara,Healthcare,Engineering,"Java, Project Management, SQL, Python",Entry-Level,366317.9,Reliance Retail,734,1766,55.39,1326.1,0,7.04,10.96,18,76.98,2024-09-28
1426,Madurai,Tech,AI/ML,"Deep Learning, Python",Entry-Level,549534.19,Reliance Retail,533,1415,65.72,4426.69,0,6.86,8.26,19,98.0,2023-03-09
1427,Rajkot,Retail,Operations,"Operations Management, Logistics, Excel",Entry-Level,300000.0,Others,634,2022,52.56,1688.26,0,11.67,9.31,5,98.0,2024-02-28
1428,Vijayawada,Pharma,Engineering,"Java, SQL, Python, Project Management",Senior-Level,2011910.76,Reliance Retail,1867,793,81.54,2902.23,1,4.56,3.89,18,94.54,2023-03-25
1429,Jodhpur,Manufacturing,Sales,"Communication, Sales, Negotiation",Entry-Level,321906.99,Reliance Retail,1061,1686,60.32,3713.75,0,6.05,8.53,11,62.13,2023-08-03
1430,Madurai,Pharma,Data Science,"Python, Statistics, Data Visualization, SQL",Senior-Level,1709166.24,Reliance Retail,647,1529,70.44,2100.43,0,2.94,10.85,24,82.45,2023-08-12
1431,Vadodara,Education,Business Development,"Sales, CRM, Market Analysis",Mid-Level,969326.27,Others,708,1522,53.13,4609.76,0,7.48,11.47,19,93.6,2024-11-28
1432,Agra,Tech,Others,"Customer Service, English, MS Office",Mid-Level,1229770.18,HCLTech,874,1425,62.0,4892.22,0,2.8,10.41,7,65.86,2024-11-15
1433,Jodhpur,Pharma,Business Development,"Market Analysis, CRM",Entry-Level,300000.0,Reliance Retail,411,1438,69.15,1731.21,0,9.51,6.91,12,66.77,2023-03-16
1434,Vijayawada,Tech,Engineering,"Java, SQL, Project Management",Mid-Level,1392910.76,Reliance Retail,2218,466,87.81,4749.94,1,8.88,2.15,5,69.62,2024-01-16
1435,Vijayawada,Pharma,Data Science,"SQL, Python, Data Visualization",Entry-Level,311103.87,Others,2208,273,77.36,1868.95,1,4.77,4.02,16,63.83,2024-02-25
1436,Ranchi,Education,Business Development,"Sales, CRM",Entry-Level,409947.89,Others,320,1995,69.29,8076.25,0,7.17,10.03,33,96.39,2024-06-27
1437,Raipur,Others,Operations,"Logistics, Operations Management, Excel",Senior-Level,1784859.98,Reliance Retail,1155,1531,66.54,6439.75,0,2.31,6.84,15,60.9,2024-03-07
1438,Raipur,Manufacturing,Business Development,"Market Analysis, Sales, CRM",Entry-Level,300000.0,Others,1019,1380,63.59,9434.6,0,3.96,5.43,16,62.66,2024-08-06
1439,Jodhpur,Education,Others,"MS Office, English, Customer Service",Entry-Level,300000.0,Others,1293,1619,66.94,3436.74,0,5.7,8.12,12,62.04,2025-01-27
1440,Visakhapatnam,Others,Engineering,"Java, Python, Project Management, SQL",Mid-Level,769026.93,Reliance Retail,2029,234,84.72,3156.81,1,4.64,4.12,16,72.35,2023-06-16
1441,Raipur,Manufacturing,AI/ML,"TensorFlow, Python",Mid-Level,731875.49,Reliance Retail,1555,1154,74.61,9093.07,0,3.42,10.52,11,66.29,2024-04-01
1442,Madurai,Pharma,Operations,"Excel, Operations Management, Logistics",Mid-Level,743753.13,Reliance Retail,1324,1478,53.51,4210.96,0,9.94,10.44,22,78.65,2023-05-27
1443,Vijayawada,Others,AI/ML,"Python, NLP, Deep Learning, TensorFlow",Entry-Level,489106.17,Others,1998,642,84.44,3136.99,1,8.08,3.13,12,87.49,2024-01-31
1444,Ranchi,Retail,Retail,"English, Customer Service, MS Office",Senior-Level,1641526.21,Others,895,2107,52.66,9107.52,0,3.28,6.38,33,92.7,2023-06-26
1445,Raipur,Others,AI/ML,"NLP, TensorFlow",Mid-Level,812445.49,Reliance Retail,1551,2038,60.74,5596.56,0,4.86,10.77,14,86.69,2024-12-15
1446,Nashik,Education,Operations,"Logistics, Excel, Operations Management",Mid-Level,761391.84,Others,1474,1954,64.74,4719.47,1,13.32,6.49,10,83.07,2024-05-14
1447,Madurai,Healthcare,Sales,"Sales, Communication",Entry-Level,368551.37,Others,1266,1702,52.68,3328.17,0,7.61,10.49,25,92.79,2023-12-02
1448,Raipur,Finance,Others,"MS Office, Customer Service",Entry-Level,530694.12,Others,847,1712,61.37,7460.97,0,8.07,10.49,18,71.54,2024-04-18
1449,Ranchi,Others,Business Development,"Market Analysis, CRM, Sales",Entry-Level,316745.84,Reliance Retail,0,1525,53.73,7510.98,0,5.08,7.24,34,64.32,2025-01-14
1450,Raipur,Finance,Data Science,"Python, SQL",Mid-Level,1237915.05,Others,562,2215,66.5,7240.79,0,9.93,5.92,8,77.69,2023-12-30
1451,Vijayawada,Tech,Engineering,"Python, SQL",Internship,300000.0,Reliance Retail,1757,60,78.18,3171.53,1,2.02,3.39,17,74.16,2024-06-29
1452,Vadodara,Finance,Sales,"Negotiation, Communication, Sales",Entry-Level,518607.4,Reliance Retail,435,1613,56.73,1081.97,0,7.11,9.5,6,93.16,2024-09-25
1453,Jodhpur,Healthcare,Sales,"Communication, Sales",Entry-Level,300000.0,Others,1340,1505,62.42,1632.19,0,2.83,7.1,19,76.44,2025-01-09
1454,Rajkot,Tech,Others,"English, MS Office",Mid-Level,1251618.49,Reliance Retail,1116,1156,72.75,1664.0,0,11.76,8.87,16,79.25,2024-01-19
1455,Ranchi,Education,Retail,"English, Customer Service, MS Office",Senior-Level,1351013.74,Others,1206,1267,62.38,7904.16,0,9.31,5.45,25,86.35,2023-07-07
1456,Madurai,Pharma,AI/ML,"NLP, Deep Learning",Mid-Level,659199.54,Reliance Retail,1504,1726,53.98,2069.78,0,8.29,11.52,23,80.48,2024-05-04
1457,Vadodara,Finance,Data Science,"Data Visualization, Python, SQL, Statistics",Entry-Level,435937.7,Reliance Retail,1523,1787,63.77,1603.82,0,9.89,9.26,14,69.07,2025-01-24
1458,Jodhpur,Tech,Operations,"Excel, Logistics, Operations Management",Entry-Level,576877.03,Reliance Retail,43,1909,55.18,3792.18,0,2.72,9.76,14,66.43,2024-07-27
1459,Ranchi,Education,Business Development,"CRM, Market Analysis, Sales",Senior-Level,1149747.93,Others,1616,1464,57.73,9679.87,0,8.82,8.5,37,92.15,2024-02-24
1460,Rajkot,Manufacturing,AI/ML,"Deep Learning, Python, TensorFlow, NLP",Senior-Level,1542223.07,Others,1463,1437,74.73,4226.19,0,12.7,11.85,11,65.09,2024-03-17
1461,Vijayawada,Pharma,AI/ML,"NLP, Deep Learning, TensorFlow, Python",Senior-Level,2034410.37,Others,1958,310,89.37,3392.41,1,6.6,2.51,10,81.95,2025-01-04
1462,Agra,Retail,Business Development,"Market Analysis, Sales, CRM",Entry-Level,336422.49,Reliance Retail,992,2028,68.25,3403.5,0,6.18,11.62,8,93.75,2023-05-31
1463,Visakhapatnam,Tech,Engineering,"Project Management, Java, SQL, Python",Entry-Level,761591.98,Others,1908,761,91.53,1016.45,1,8.09,4.81,10,66.84,2024-05-28
1464,Vadodara,Tech,Data Science,"Statistics, SQL, Python, Data Visualization",Entry-Level,451388.07,Reliance Retail,784,909,67.69,1721.56,0,2.33,6.2,14,98.19,2024-09-15
1465,Agra,Pharma,AI/ML,"TensorFlow, Python",Senior-Level,1522470.0,Others,1313,1862,69.63,1644.53,0,4.98,7.66,16,62.22,2024-06-18
1466,Agra,Manufacturing,Operations,"Excel, Logistics",Entry-Level,300000.0,Others,13,1685,54.5,2257.3,0,8.44,6.71,13,88.87,2023-11-30
1467,Raipur,Retail,Business Development,"Market Analysis, Sales, CRM",Senior-Level,1212187.24,Others,710,1175,68.11,5702.9,0,6.86,9.57,10,60.31,2023-04-03
1468,Visakhapatnam,Pharma,Engineering,"SQL, Project Management",Mid-Level,1125445.17,Others,2738,111,88.06,1055.1,1,4.53,3.03,19,89.66,2024-02-07
1469,Vijayawada,Tech,Engineering,"Project Management, Java, SQL, Python",Mid-Level,1468818.68,Others,2376,487,83.2,4441.67,1,5.15,4.29,9,95.07,2024-12-19
1470,Agra,Tech,AI/ML,"TensorFlow, Python, NLP, Deep Learning",Entry-Level,592744.04,Reliance Retail,812,1837,72.79,3921.13,0,3.19,10.44,19,76.47,2024-01-20
1471,Vadodara,Finance,Operations,"Logistics, Operations Management, Excel",Entry-Level,499857.85,Reliance Retail,620,1308,71.24,2974.92,0,4.97,11.67,10,61.65,2024-12-06
1472,Jodhpur,Manufacturing,Data Science,"Statistics, Data Visualization, Python, SQL",Entry-Level,300000.0,Reliance Retail,573,916,59.63,1860.6,0,9.92,9.54,10,85.97,2023-06-04
1473,Ranchi,Education,Retail,"English, MS Office",Senior-Level,1811246.46,Reliance Retail,1565,1327,54.88,8877.09,0,7.83,6.68,35,98.75,2023-03-29
1474,Jodhpur,Pharma,Business Development,"CRM, Sales, Market Analysis",Entry-Level,340365.71,Others,712,1391,60.35,4887.04,0,9.44,8.06,15,75.13,2024-12-09
1475,Rajkot,Finance,Engineering,"SQL, Project Management",Senior-Level,2828948.9,Reliance Retail,1149,1558,52.75,1100.39,0,11.67,6.43,13,74.24,2024-08-30
1476,Nashik,Manufacturing,Operations,"Operations Management, Logistics, Excel",Senior-Level,1296347.24,Reliance Retail,1115,1548,60.07,2710.59,1,12.73,6.62,13,96.92,2023-07-26
1477,Visakhapatnam,Others,Engineering,"Java, Project Management, SQL, Python",Entry-Level,307414.75,Reliance Retail,2865,201,85.79,2019.23,1,3.47,3.83,18,99.57,2023-07-24
1478,Raipur,Retail,Engineering,"Java, Project Management",Senior-Level,1516306.86,Others,1685,988,53.97,7733.58,0,7.72,9.03,15,67.24,2024-03-05
1479,Nashik,Manufacturing,Operations,"Excel, Logistics",Internship,300000.0,Others,16,1001,51.6,4916.6,1,11.88,8.34,14,97.14,2023-05-15
1480,Madurai,Pharma,Others,"Customer Service, English",Mid-Level,702784.4,Others,1606,1570,64.8,4064.75,0,6.07,10.36,29,67.48,2024-01-16
1481,Madurai,Finance,AI/ML,"Deep Learning, Python",Mid-Level,1460207.97,Reliance Retail,909,1509,64.33,4457.76,0,4.41,8.76,20,61.02,2025-01-04
1482,Jodhpur,Tech,Others,"English, Customer Service",Internship,300000.0,Reliance Retail,606,1412,62.06,1073.1,0,6.95,9.53,19,93.28,2024-11-18
1483,Jodhpur,Tech,Data Science,"Statistics, Python",Entry-Level,463139.13,HCLTech,0,1223,59.32,2950.43,0,7.81,5.14,10,73.7,2024-11-10
1484,Visakhapatnam,Pharma,Data Science,"Python, Statistics, Data Visualization, SQL",Entry-Level,432168.78,Others,2572,609,83.28,3772.36,1,2.75,3.83,18,85.44,2023-06-26
1485,Nashik,Tech,Operations,"Logistics, Operations Management, Excel",Entry-Level,597322.33,Others,828,1852,59.74,3563.97,1,11.64,6.07,7,72.85,2025-02-06
1486,Vijayawada,Others,Engineering,"Python, SQL, Java",Mid-Level,1137155.75,Reliance Retail,1980,589,80.19,1370.98,1,7.03,4.95,6,96.97,2024-02-20
1487,Vadodara,Retail,AI/ML,"TensorFlow, NLP, Deep Learning",Mid-Level,805105.48,Reliance Retail,738,1867,56.12,3647.22,0,2.89,6.47,19,63.95,2023-11-12
1488,Vijayawada,Tech,Engineering,"Python, SQL",Mid-Level,1557236.57,HCLTech,2750,369,79.84,2370.88,1,7.0,4.22,6,86.15,2024-10-18
1489,Jodhpur,Retail,Engineering,"SQL, Python",Entry-Level,300000.0,Others,961,1714,61.37,4247.86,0,8.16,10.76,13,69.59,2024-05-17
1490,Madurai,Manufacturing,Others,"Customer Service, English, MS Office",Mid-Level,1149355.7,Reliance Retail,1655,1724,53.83,1629.62,0,4.95,5.82,15,81.76,2024-11-11
1491,Agra,Manufacturing,Business Development,"Market Analysis, CRM",Senior-Level,1190715.64,Others,642,1743,51.34,1762.37,0,4.66,9.91,18,95.32,2024-12-07
1492,Ranchi,Retail,Business Development,"Sales, Market Analysis, CRM",Mid-Level,790948.78,Others,1096,1461,69.4,6561.6,0,4.11,6.29,38,83.23,2023-12-26
1493,Jodhpur,Education,Sales,"Sales, Communication, Negotiation",Entry-Level,337862.25,Others,847,1757,59.0,1423.96,0,8.57,6.54,12,80.94,2024-05-13
1494,Vijayawada,Others,Engineering,"SQL, Java, Python",Internship,300000.0,Others,2627,1221,87.38,2788.95,1,4.1,3.14,7,80.18,2024-03-15
1495,Vijayawada,Tech,Data Science,"Python, Data Visualization, SQL",Entry-Level,537114.71,Others,3475,498,87.08,1670.88,1,2.29,2.65,14,86.19,2023-03-12
1496,Rajkot,Healthcare,Data Science,"Statistics, Python, Data Visualization",Internship,300000.0,Others,409,1349,69.79,4386.32,0,14.62,11.44,5,88.54,2023-12-16
1497,Jodhpur,Healthcare,Sales,"Sales, Communication, Negotiation",Entry-Level,317131.39,Reliance Retail,903,1904,72.73,3406.68,0,8.58,9.8,15,72.17,2024-10-08
1498,Agra,Manufacturing,Engineering,"Python, Java, Project Management",Entry-Level,305935.81,Reliance Retail,1362,1733,62.45,2043.94,0,6.95,11.89,7,65.84,2024-07-18
1499,Madurai,Tech,Operations,"Excel, Logistics, Operations Management",Entry-Level,410276.37,Reliance Retail,932,1332,64.19,3558.01,0,8.52,9.06,20,89.42,2023-08-23
1500,Jodhpur,Education,Engineering,"Project Management, Java, Python, SQL",Mid-Level,558771.07,Reliance Retail,127,1722,63.5,4588.54,0,8.31,7.84,19,64.58,2024-12-19
1501,Jodhpur,Tech,Engineering,"Python, Java, SQL",Mid-Level,1399703.49,HCLTech,981,2122,67.77,4945.91,0,7.84,11.85,16,98.17,2024-08-28
1502,Vadodara,Tech,Sales,"Communication, Sales, Negotiation",Senior-Level,2503731.25,Reliance Retail,1301,1502,61.02,3120.33,0,6.96,11.64,11,70.47,2023-06-06
1503,Agra,Retail,AI/ML,"Deep Learning, NLP, TensorFlow",Senior-Level,1957151.23,Reliance Retail,1006,1561,52.92,3540.91,0,4.41,9.92,15,64.4,2024-09-20
1504,Rajkot,Others,AI/ML,"Python, NLP, Deep Learning, TensorFlow",Entry-Level,300000.0,Others,959,1682,54.99,1619.45,0,12.96,7.37,13,76.11,2024-12-16
1505,Ranchi,Education,Business Development,"Market Analysis, Sales, CRM",Senior-Level,1393763.63,Reliance Retail,1153,1219,58.17,9588.27,0,7.18,5.85,38,85.44,2023-04-18
1506,Visakhapatnam,Tech,Engineering,"Java, SQL",Entry-Level,576361.71,Others,2332,255,81.76,2558.59,1,6.28,4.99,17,98.89,2024-05-20
1507,Nashik,Finance,Operations,"Logistics, Excel",Entry-Level,359756.11,Reliance Retail,1293,1736,60.36,1777.79,1,14.21,5.71,10,76.29,2025-02-02
1508,Visakhapatnam,Tech,AI/ML,"Python, TensorFlow, Deep Learning",Entry-Level,437214.37,Reliance Retail,2718,680,82.75,3901.68,1,6.76,3.84,16,64.82,2023-05-16
1509,Raipur,Education,Others,"Customer Service, English, MS Office",Mid-Level,853374.74,Reliance Retail,771,1841,71.44,8355.92,0,2.85,11.98,11,92.44,2023-07-20
1510,Jodhpur,Others,Operations,"Logistics, Excel",Senior-Level,1341821.33,Reliance Retail,1381,1760,57.92,2802.93,0,5.83,8.02,11,96.69,2024-10-19
1511,Agra,Others,Others,"MS Office, Customer Service, English",Entry-Level,313333.15,Others,1193,1603,68.34,3513.0,0,7.4,9.64,17,95.62,2023-12-13
1512,Rajkot,Others,Data Science,"Python, SQL",Entry-Level,300000.0,Others,485,1735,68.9,3044.02,0,13.65,7.76,13,79.48,2025-02-26
1513,Ranchi,Education,Business Development,"Market Analysis, Sales, CRM",Entry-Level,444277.47,Reliance Retail,1299,1785,57.5,8766.75,0,7.01,6.31,27,74.07,2023-05-16
1514,Madurai,Tech,AI/ML,"Python, Deep Learning",Senior-Level,2213761.66,HCLTech,1753,1501,67.16,3608.15,0,8.36,10.15,25,95.78,2024-06-22
1515,Agra,Healthcare,Business Development,"Sales, CRM, Market Analysis",Mid-Level,742917.93,Others,691,1344,74.23,4705.48,0,9.36,8.69,15,73.35,2024-01-14
1516,Madurai,Finance,Sales,"Sales, Communication, Negotiation",Entry-Level,470562.93,Others,222,1550,59.76,2239.77,0,5.83,6.26,19,81.03,2024-03-29
1517,Madurai,Healthcare,Engineering,"SQL, Java, Project Management",Internship,300000.0,Others,1386,1444,54.22,4789.19,0,7.15,11.31,22,82.81,2023-08-16
1518,Raipur,Pharma,Others,"English, MS Office",Entry-Level,300000.0,Reliance Retail,0,1168,71.14,5153.07,0,5.14,5.33,18,87.55,2023-11-02
1519,Visakhapatnam,Tech,AI/ML,"NLP, TensorFlow, Python",Senior-Level,2602605.57,Reliance Retail,2616,241,86.71,3478.18,1,9.99,2.84,15,60.51,2025-01-06
1520,Vadodara,Others,AI/ML,"Deep Learning, Python, TensorFlow",Entry-Level,342117.38,Others,0,1025,56.38,3011.36,0,8.2,6.6,19,89.29,2024-05-15
1521,Nashik,Finance,Business Development,"Market Analysis, CRM, Sales",Mid-Level,1216096.68,Reliance Retail,1028,2057,65.66,4306.31,1,10.88,11.64,14,93.57,2024-05-25
1522,Raipur,Education,AI/ML,"Python, Deep Learning",Entry-Level,300000.0,Others,1593,890,72.82,6240.83,0,4.47,11.99,8,96.13,2024-05-06
1523,Nashik,Retail,Business Development,"CRM, Sales",Senior-Level,984371.21,Others,2238,1314,62.6,2253.65,1,11.78,8.75,8,91.51,2024-08-24
1524,Jodhpur,Others,Data Science,"Data Visualization, Python, Statistics, SQL",Mid-Level,849483.94,Reliance Retail,899,1766,71.02,2654.66,0,5.48,9.12,15,76.84,2023-10-11
1525,Ranchi,Retail,Retail,"MS Office, English",Entry-Level,318439.5,Reliance Retail,509,1247,50.33,6617.34,0,8.38,7.96,28,90.92,2023-05-07
1526,Vadodara,Pharma,Sales,"Sales, Negotiation, Communication",Senior-Level,2265578.69,Others,1603,1512,67.05,4188.96,0,3.84,10.57,6,85.83,2023-06-12
1527,Nashik,Retail,Business Development,"Sales, Market Analysis, CRM",Entry-Level,300000.0,Others,515,1544,72.98,2943.4,1,12.29,8.0,18,92.72,2024-12-12
1528,Raipur,Retail,Data Science,"Python, Data Visualization, Statistics, SQL",Mid-Level,720887.26,Others,641,1226,72.83,5538.89,0,6.82,9.26,19,69.65,2025-02-02
1529,Nashik,Finance,Operations,"Operations Management, Logistics, Excel",Entry-Level,510432.99,Reliance Retail,660,1683,61.86,1872.51,1,12.57,8.67,16,70.13,2024-02-04
1530,Madurai,Finance,AI/ML,"TensorFlow, NLP",Entry-Level,365082.11,Others,666,1417,59.63,2181.37,0,8.4,9.69,18,70.41,2023-03-22
