Sales_ID,Sale_Date,Vehicle_Type,Price_Range,Sales_Volume,Region,State,Income_Level,Monsoon_Index,Repo_Rate,Inventory_Days,Export_Flag,Export_Region,Fuel_Type,Emission_Norm,Discount_Percentage,Consumer_Sentiment,Supply_Chain_Disruption,Festive_Season,Vehicle_Model
2559,2025-06-18,Scooter,Entry-Level (<₹10L),191,Urban,Odisha,High,,3.87,73,False,,Diesel,BS6,19.03,93.45,False,False,Suzuki Access
2560,2025-05-20,SUV,Entry-Level (<₹10L),587,Urban,West Bengal,Medium,,5.25,43,False,,Electric,BS6,9.68,66.57,False,False,Tata Nexon
2561,2025-06-06,Motorcycle,Mid-Range (₹10L-₹20L),295,Semi-Urban,Punjab,Low,,4.51,27,True,Latin America,Electric,BS6,2.88,58.17,False,False,Bajaj Pulsar
2562,2025-05-19,SUV,Premium (>₹20L),440,Urban,Rajasthan,High,,5.25,21,False,,Petrol,BS4,4.53,66.91,False,False,Kia Seltos
2563,2025-05-06,Motorcycle,Entry-Level (<₹10L),336,Urban,West Bengal,Medium,,4.58,88,False,,Electric,BS6,6.01,72.96,True,False,TVS Apache
2564,2025-06-07,SUV,Mid-Range (₹10L-₹20L),189,Rural,Delhi,Medium,63.92,5.24,30,False,,Diesel,BS6,5.97,53.39,False,False,MG Hector
2565,2025-06-17,SUV,Entry-Level (<₹10L),436,Urban,Haryana,Low,,5.74,36,False,,Petrol,BS6,9.37,93.56,False,False,MG Hector
2566,2025-05-11,Scooter,Mid-Range (₹10L-₹20L),246,Urban,Punjab,Low,,4.86,52,False,,Diesel,BS6,8.78,72.46,False,False,Suzuki Access
2567,2025-06-28,Passenger Car,Entry-Level (<₹10L),127,Rural,Odisha,Medium,82.24,4.65,60,False,,Hybrid,BS6,10.15,31.15,False,True,Tata Punch
2568,2025-06-01,Motorcycle,Mid-Range (₹10L-₹20L),229,Semi-Urban,Bihar,Low,,4.02,89,False,,Petrol,BS4,4.75,69.74,False,False,Bajaj Pulsar
2569,2025-04-10,Passenger Car,Mid-Range (₹10L-₹20L),107,Rural,Gujarat,Medium,89.59,4.83,24,False,,Petrol,BS6,6.77,62.44,False,False,Maruti Swift
2570,2025-04-21,Motorcycle,Entry-Level (<₹10L),162,Urban,Kerala,High,,5.12,37,False,,Electric,BS6,19.84,85.81,True,False,Royal Enfield Classic 350
2571,2025-05-06,SUV,Mid-Range (₹10L-₹20L),304,Semi-Urban,Bihar,Low,,4.96,34,False,,Diesel,BS6,7.55,54.69,False,False,Hyundai Creta
2572,2025-04-12,Motorcycle,Entry-Level (<₹10L),252,Semi-Urban,Kerala,Low,,4.88,23,True,Middle East,Petrol,BS6,9.17,30.9,False,False,Royal Enfield Classic 350
2573,2025-04-02,Scooter,Entry-Level (<₹10L),67,Semi-Urban,Delhi,Low,,5.16,96,True,Middle East,Petrol,BS6,13.43,58.86,False,False,Suzuki Access
2574,2025-04-13,Passenger Car,Mid-Range (₹10L-₹20L),114,Urban,Assam,High,,4.27,92,False,,Diesel,BS6,0.2,82.2,False,False,Tata Punch
2575,2025-05-23,SUV,Mid-Range (₹10L-₹20L),378,Rural,Tamil Nadu,High,91.16,5.0,27,False,,Petrol,BS6,9.58,49.63,False,False,Mahindra Thar
2576,2025-05-02,Scooter,Entry-Level (<₹10L),153,Urban,Assam,Medium,,4.34,89,True,Latin America,Diesel,BS6,11.09,74.27,False,False,Suzuki Access
2577,2025-04-16,Motorcycle,Entry-Level (<₹10L),116,Urban,Uttar Pradesh,High,,3.7,46,True,Others,Petrol,BS6,13.94,80.78,False,False,Royal Enfield Classic 350
2578,2025-05-02,SUV,Premium (>₹20L),318,Urban,Assam,High,,5.58,36,False,,Petrol,BS6,3.03,65.35,False,False,Hyundai Creta
2579,2025-05-02,SUV,Premium (>₹20L),577,Rural,Rajasthan,Medium,50.81,5.21,12,False,,Petrol,BS6,9.93,47.3,False,False,Kia Seltos
2580,2025-04-11,Scooter,Entry-Level (<₹10L),26,Rural,Bihar,Low,74.6,5.12,68,False,,Petrol,BS6,11.23,62.03,False,False,Suzuki Access
2581,2025-04-10,Motorcycle,Entry-Level (<₹10L),39,Rural,Tamil Nadu,Low,72.16,4.8,46,False,,Petrol,BS6,15.78,40.53,False,False,Royal Enfield Classic 350
2582,2025-04-15,SUV,Mid-Range (₹10L-₹20L),917,Urban,West Bengal,Medium,,5.13,25,True,Middle East,Petrol,BS6,7.98,84.72,False,False,Kia Seltos
2583,2025-04-17,SUV,Mid-Range (₹10L-₹20L),416,Urban,Uttar Pradesh,Medium,,4.42,48,False,,Petrol,BS6,5.93,87.62,False,False,MG Hector
2584,2025-05-10,Scooter,Entry-Level (<₹10L),57,Semi-Urban,Uttar Pradesh,Medium,,5.33,33,False,,Petrol,BS6,18.7,43.36,False,False,TVS Jupiter
2585,2025-04-18,SUV,Premium (>₹20L),415,Semi-Urban,Odisha,Low,,4.05,35,True,Latin America,Diesel,BS6,4.78,55.79,False,False,Toyota Fortuner
2586,2025-05-25,Motorcycle,Premium (>₹20L),329,Urban,Delhi,High,,5.04,35,True,Latin America,Hybrid,BS6,9.92,82.25,False,False,KTM Duke 200
2587,2025-06-12,Passenger Car,Entry-Level (<₹10L),146,Semi-Urban,Kerala,Low,,4.74,34,False,,Petrol,BS6,13.54,68.06,False,False,Tata Punch
2588,2025-04-25,Scooter,Entry-Level (<₹10L),241,Urban,Rajasthan,High,,4.76,47,False,,Diesel,BS6,11.32,66.43,False,False,Bajaj Chetak
2589,2025-05-29,Passenger Car,Entry-Level (<₹10L),248,Rural,Delhi,Low,74.47,4.13,47,False,,Diesel,BS6,13.88,56.21,False,False,Hyundai i20
2590,2025-06-17,Motorcycle,Entry-Level (<₹10L),307,Semi-Urban,Odisha,Low,,5.37,43,False,,Diesel,BS6,7.14,44.0,False,False,Hero Splendor
2591,2025-06-28,SUV,Mid-Range (₹10L-₹20L),193,Rural,Haryana,Medium,73.95,3.89,36,False,,Petrol,BS6,5.08,35.07,False,True,Toyota Fortuner
2592,2025-04-22,Motorcycle,Mid-Range (₹10L-₹20L),161,Semi-Urban,Madhya Pradesh,Low,,5.29,93,False,,Petrol,BS6,1.2,33.27,False,False,Royal Enfield Classic 350
2593,2025-04-30,Scooter,Entry-Level (<₹10L),75,Urban,Gujarat,High,,4.91,48,False,,Petrol,BS6,6.71,93.97,False,False,Bajaj Chetak
2594,2025-06-23,SUV,Mid-Range (₹10L-₹20L),558,Semi-Urban,Assam,Low,,5.22,18,False,,Petrol,BS6,8.19,54.58,False,True,Mahindra Thar
2595,2025-06-24,SUV,Mid-Range (₹10L-₹20L),232,Rural,Uttar Pradesh,Low,57.68,5.15,30,False,,Diesel,BS6,0.34,65.4,False,True,MG Hector
2596,2025-05-14,Motorcycle,Entry-Level (<₹10L),125,Urban,Gujarat,Medium,,4.54,81,True,Latin America,Petrol,BS6,16.19,87.49,False,False,Royal Enfield Classic 350
2597,2025-05-02,SUV,Mid-Range (₹10L-₹20L),765,Urban,Rajasthan,Medium,,4.83,40,True,Latin America,Diesel,BS6,1.17,66.58,False,False,Kia Seltos
2598,2025-05-21,Scooter,Mid-Range (₹10L-₹20L),166,Semi-Urban,Kerala,Medium,,4.92,71,False,,Petrol,BS6,6.25,45.93,False,False,TVS Jupiter
2599,2025-05-16,Passenger Car,Entry-Level (<₹10L),145,Semi-Urban,Rajasthan,Medium,,4.32,93,False,,Diesel,BS6,16.43,33.94,False,False,Maruti Swift
2600,2025-04-21,Scooter,Mid-Range (₹10L-₹20L),264,Semi-Urban,Delhi,Medium,,4.28,51,True,Others,Petrol,BS6,5.81,51.68,False,False,Bajaj Chetak
2601,2025-05-02,SUV,Premium (>₹20L),168,Urban,Gujarat,High,,5.46,19,False,,Petrol,BS6,8.67,76.27,False,False,Toyota Fortuner
2602,2025-05-09,Passenger Car,Mid-Range (₹10L-₹20L),204,Semi-Urban,Bihar,Low,,4.3,27,False,,Petrol,BS6,1.9,30.02,False,False,Renault Kwid
2603,2025-04-12,Scooter,Entry-Level (<₹10L),45,Semi-Urban,Uttar Pradesh,Medium,,3.7,83,False,,Petrol,BS4,8.89,54.67,False,False,Suzuki Access
2604,2025-05-17,Motorcycle,Entry-Level (<₹10L),134,Semi-Urban,Rajasthan,Medium,,4.66,29,False,,Diesel,BS6,15.93,34.9,False,False,KTM Duke 200
2605,2025-04-18,Motorcycle,Entry-Level (<₹10L),223,Semi-Urban,Punjab,Medium,,4.45,61,False,,Petrol,BS6,18.72,39.69,False,False,TVS Apache
2606,2025-04-21,Motorcycle,Entry-Level (<₹10L),215,Rural,Odisha,Low,61.0,4.67,42,False,,Hybrid,BS6,16.76,38.47,False,False,Royal Enfield Classic 350
2607,2025-04-13,Motorcycle,Entry-Level (<₹10L),183,Semi-Urban,Bihar,High,,4.79,84,False,,Petrol,BS6,19.71,64.05,False,False,Hero Splendor
2608,2025-04-21,Motorcycle,Premium (>₹20L),73,Urban,Madhya Pradesh,Medium,,4.29,37,False,,Petrol,BS6,8.36,74.39,False,False,Hero Splendor
2609,2025-04-08,SUV,Entry-Level (<₹10L),336,Urban,Assam,High,,4.14,27,False,,Petrol,BS6,12.15,63.0,False,False,MG Hector
2610,2025-05-16,SUV,Premium (>₹20L),463,Urban,Assam,High,,4.66,35,False,,Diesel,BS6,7.01,84.85,False,False,Tata Nexon
2611,2025-04-07,Motorcycle,Entry-Level (<₹10L),102,Semi-Urban,Rajasthan,Medium,,4.6,22,True,Middle East,Petrol,BS6,14.02,59.23,False,False,Bajaj Pulsar
2612,2025-04-23,Passenger Car,Entry-Level (<₹10L),104,Urban,Karnataka,Medium,,4.87,95,False,,Diesel,BS6,10.46,76.49,False,False,Maruti Alto
2613,2025-06-14,SUV,Entry-Level (<₹10L),275,Semi-Urban,Kerala,Low,,5.07,11,False,,Diesel,BS6,5.21,54.98,False,False,Kia Seltos
2614,2025-06-25,Motorcycle,Entry-Level (<₹10L),173,Rural,Kerala,Medium,73.65,4.67,43,False,,Diesel,BS6,17.59,61.14,False,True,TVS Apache
2615,2025-04-22,SUV,Mid-Range (₹10L-₹20L),545,Rural,Bihar,Low,75.9,4.76,32,False,,Petrol,BS6,8.76,67.38,False,False,Tata Nexon
2616,2025-06-28,Passenger Car,Entry-Level (<₹10L),119,Semi-Urban,Haryana,High,,4.85,50,False,,Petrol,BS6,5.77,53.12,False,True,Tata Punch
2617,2025-04-22,SUV,Mid-Range (₹10L-₹20L),578,Rural,Kerala,Medium,70.77,4.93,15,True,Japan,Petrol,BS6,0.03,31.28,False,False,Kia Seltos
2618,2025-04-29,Scooter,Entry-Level (<₹10L),290,Urban,Assam,Medium,,5.55,25,False,,Petrol,BS6,7.62,85.32,False,False,TVS Jupiter
2619,2025-04-13,Passenger Car,Mid-Range (₹10L-₹20L),67,Rural,Tamil Nadu,Low,76.31,4.22,53,False,,Petrol,BS6,2.81,33.72,False,False,Tata Punch
2620,2025-06-21,Scooter,Entry-Level (<₹10L),93,Urban,Uttar Pradesh,High,,5.11,41,False,,Electric,BS6,17.61,73.1,False,True,Bajaj Chetak
2621,2025-04-02,SUV,Mid-Range (₹10L-₹20L),792,Urban,Bihar,Low,,4.49,39,False,,Electric,BS6,6.06,87.59,False,False,Hyundai Creta
2622,2025-04-29,Scooter,Entry-Level (<₹10L),97,Rural,Punjab,Low,72.73,5.38,68,True,Japan,Petrol,BS6,11.99,42.25,False,False,Bajaj Chetak
2623,2025-06-24,SUV,Premium (>₹20L),150,Rural,Kerala,Low,74.79,5.0,37,False,,Petrol,BS6,8.9,56.55,False,True,Mahindra Thar
2624,2025-06-18,Scooter,Entry-Level (<₹10L),92,Urban,Tamil Nadu,High,,5.18,27,False,,Diesel,BS6,17.34,74.3,False,False,Honda Activa
2625,2025-05-22,Passenger Car,Entry-Level (<₹10L),191,Rural,Delhi,Medium,88.88,4.76,30,True,Japan,Petrol,BS6,6.32,36.01,False,False,Renault Kwid
2626,2025-04-27,Passenger Car,Entry-Level (<₹10L),202,Rural,Maharashtra,Medium,96.2,4.93,55,False,,Electric,BS6,9.4,35.75,False,False,Hyundai i20
2627,2025-05-20,SUV,Entry-Level (<₹10L),93,Urban,Bihar,Medium,,4.02,48,True,Japan,Petrol,BS6,12.49,74.55,False,False,MG Hector
2628,2025-06-18,SUV,Mid-Range (₹10L-₹20L),916,Urban,Delhi,Medium,,4.66,32,False,,Diesel,BS6,4.17,71.92,False,False,Tata Nexon
2629,2025-04-23,SUV,Mid-Range (₹10L-₹20L),370,Urban,Uttar Pradesh,High,,4.47,35,False,,Diesel,BS6,5.89,71.74,False,False,Hyundai Creta
2630,2025-06-27,SUV,Premium (>₹20L),444,Urban,Madhya Pradesh,High,,4.99,36,False,,Diesel,BS6,9.76,90.01,False,True,Toyota Fortuner
2631,2025-05-14,Scooter,Entry-Level (<₹10L),286,Urban,Kerala,High,,4.05,44,True,Middle East,Petrol,BS6,9.34,67.54,False,False,Suzuki Access
2632,2025-06-16,Scooter,Entry-Level (<₹10L),132,Urban,Karnataka,Medium,,4.92,35,False,,Electric,BS6,18.37,90.63,False,False,TVS Jupiter
2633,2025-04-22,Scooter,Entry-Level (<₹10L),90,Rural,Kerala,Low,73.55,5.27,57,False,,Petrol,BS6,17.24,67.97,False,False,Suzuki Access
2634,2025-05-13,SUV,Mid-Range (₹10L-₹20L),480,Urban,Rajasthan,Low,,4.67,16,False,,Petrol,BS6,5.01,72.14,False,False,Hyundai Creta
2635,2025-05-07,Passenger Car,Mid-Range (₹10L-₹20L),271,Rural,Gujarat,Low,62.21,4.11,56,True,Others,Petrol,BS6,6.01,54.84,False,False,Maruti Swift
2636,2025-05-31,Scooter,Entry-Level (<₹10L),159,Rural,Assam,Low,78.67,5.02,47,True,Latin America,Petrol,BS6,10.87,49.58,False,False,Bajaj Chetak
2637,2025-05-26,Motorcycle,Entry-Level (<₹10L),277,Rural,Tamil Nadu,Low,76.25,3.94,54,False,,Diesel,BS6,16.62,46.24,False,False,Royal Enfield Classic 350
2638,2025-04-03,SUV,Mid-Range (₹10L-₹20L),372,Semi-Urban,Punjab,Medium,,4.5,41,False,,Electric,BS6,5.26,69.14,False,False,Tata Nexon
2639,2025-06-02,Passenger Car,Entry-Level (<₹10L),286,Semi-Urban,Rajasthan,Medium,,4.76,99,True,Middle East,Diesel,BS6,7.81,69.42,False,False,Tata Punch
2640,2025-04-19,Scooter,Entry-Level (<₹10L),214,Semi-Urban,Punjab,Medium,,4.66,31,False,,Petrol,BS4,18.31,69.11,False,False,Suzuki Access
2641,2025-04-23,SUV,Premium (>₹20L),481,Rural,Assam,Medium,93.31,4.37,38,False,,Petrol,BS6,0.38,40.57,False,False,Kia Seltos
2642,2025-04-29,Scooter,Entry-Level (<₹10L),280,Semi-Urban,Madhya Pradesh,High,,4.65,38,False,,Diesel,BS6,9.8,31.09,False,False,TVS Jupiter
2643,2025-04-30,Scooter,Mid-Range (₹10L-₹20L),397,Urban,Tamil Nadu,Medium,,4.59,21,False,,Diesel,BS6,0.09,77.33,False,False,Honda Activa
2644,2025-05-09,Passenger Car,Mid-Range (₹10L-₹20L),411,Urban,Assam,High,,4.57,20,False,,Petrol,BS6,7.89,69.16,False,False,Maruti Swift
2645,2025-04-25,Motorcycle,Entry-Level (<₹10L),74,Urban,Assam,Medium,,5.08,47,True,Others,Petrol,BS6,16.31,72.84,False,False,Hero Splendor
2646,2025-04-08,Motorcycle,Entry-Level (<₹10L),206,Semi-Urban,West Bengal,Low,,5.28,40,False,,Petrol,BS6,18.42,57.32,False,False,Bajaj Pulsar
2647,2025-05-28,SUV,Mid-Range (₹10L-₹20L),101,Urban,Bihar,Medium,,4.82,10,False,,Diesel,BS6,9.07,61.45,False,False,Hyundai Creta
2648,2025-04-16,Motorcycle,Entry-Level (<₹10L),32,Urban,Assam,Low,,4.48,72,True,Middle East,Electric,BS6,14.23,62.48,False,False,Royal Enfield Classic 350
2649,2025-06-11,Passenger Car,Mid-Range (₹10L-₹20L),585,Urban,West Bengal,Medium,,4.34,24,False,,Petrol,BS6,7.79,84.1,False,False,Renault Kwid
2650,2025-04-01,SUV,Premium (>₹20L),820,Urban,Karnataka,High,,4.57,46,False,,Hybrid,BS6,0.46,99.84,False,False,Hyundai Creta
2651,2025-04-05,SUV,Mid-Range (₹10L-₹20L),958,Urban,Odisha,Low,,4.69,36,True,Others,Diesel,BS6,7.0,98.37,False,False,Hyundai Creta
2652,2025-04-03,SUV,Mid-Range (₹10L-₹20L),595,Rural,Assam,Low,57.77,5.6,39,False,,Hybrid,BS6,1.74,34.06,False,False,Tata Nexon
2653,2025-06-04,Passenger Car,Entry-Level (<₹10L),48,Rural,West Bengal,Low,66.85,4.61,91,False,,Petrol,BS6,8.82,41.98,False,False,Renault Kwid
2654,2025-04-04,Motorcycle,Entry-Level (<₹10L),264,Semi-Urban,Rajasthan,Medium,,4.44,39,True,Others,Petrol,BS6,16.44,54.26,False,False,KTM Duke 200
2655,2025-06-03,Scooter,Entry-Level (<₹10L),173,Semi-Urban,Tamil Nadu,Medium,,4.34,84,True,Middle East,Petrol,BS6,18.89,66.28,False,False,Suzuki Access
2656,2025-06-28,Scooter,Mid-Range (₹10L-₹20L),30,Urban,Haryana,Medium,,4.39,25,False,,Diesel,BS6,1.58,95.39,False,True,Honda Activa
2657,2025-04-10,Motorcycle,Entry-Level (<₹10L),82,Rural,West Bengal,Low,51.98,4.34,52,True,Middle East,Diesel,BS6,10.16,47.14,False,False,Royal Enfield Classic 350
2658,2025-04-21,SUV,Mid-Range (₹10L-₹20L),368,Urban,Rajasthan,Medium,,4.65,31,True,Others,Electric,BS6,7.78,93.1,False,False,MG Hector
2659,2025-05-16,Motorcycle,Entry-Level (<₹10L),233,Urban,Odisha,Medium,,4.95,47,True,Latin America,Electric,BS6,9.74,81.47,True,False,Hero Splendor
2660,2025-04-27,SUV,Mid-Range (₹10L-₹20L),605,Urban,Delhi,High,,4.44,34,False,,Diesel,BS6,9.39,92.09,False,False,Kia Seltos
2661,2025-06-05,Scooter,Entry-Level (<₹10L),222,Semi-Urban,Odisha,Medium,,4.93,72,False,,Petrol,BS6,7.73,44.9,False,False,Honda Activa
2662,2025-05-11,Scooter,Mid-Range (₹10L-₹20L),179,Semi-Urban,Kerala,Medium,,4.9,46,True,Latin America,Diesel,BS6,1.91,32.83,False,False,Honda Activa
2663,2025-04-13,Passenger Car,Mid-Range (₹10L-₹20L),484,Urban,Maharashtra,High,,4.38,29,False,,Petrol,BS6,8.14,68.05,False,False,Tata Punch
2664,2025-04-09,Motorcycle,Mid-Range (₹10L-₹20L),208,Rural,Rajasthan,Medium,80.44,3.66,68,False,,Petrol,BS6,8.66,58.1,False,False,KTM Duke 200
2665,2025-05-06,Passenger Car,Entry-Level (<₹10L),283,Urban,Bihar,Low,,4.59,95,True,Latin America,Petrol,BS6,10.13,74.54,False,False,Renault Kwid
2666,2025-06-25,Motorcycle,Entry-Level (<₹10L),316,Semi-Urban,Delhi,Low,,5.39,28,False,,Petrol,BS6,13.5,60.87,False,True,Hero Splendor
2667,2025-06-29,SUV,Mid-Range (₹10L-₹20L),364,Rural,Maharashtra,Low,95.15,5.4,28,True,Japan,Petrol,BS6,3.54,63.87,False,True,MG Hector
2668,2025-05-28,SUV,Mid-Range (₹10L-₹20L),566,Semi-Urban,Haryana,Low,,4.84,20,False,,Petrol,BS6,9.24,36.25,False,False,Hyundai Creta
2669,2025-05-24,SUV,Entry-Level (<₹10L),502,Urban,Assam,Medium,,4.32,23,False,,Petrol,BS6,12.46,94.94,False,False,Hyundai Creta
2670,2025-04-12,Motorcycle,Entry-Level (<₹10L),66,Urban,West Bengal,Medium,,5.12,88,False,,Petrol,BS6,5.94,96.83,False,False,Royal Enfield Classic 350
2671,2025-06-20,SUV,Mid-Range (₹10L-₹20L),392,Rural,Haryana,Low,64.14,4.87,25,False,,Diesel,BS6,8.9,65.42,False,False,Toyota Fortuner
2672,2025-06-17,Motorcycle,Premium (>₹20L),218,Semi-Urban,Assam,Low,,4.36,63,False,,Hybrid,BS6,8.85,56.0,False,False,Royal Enfield Classic 350
2673,2025-04-14,Passenger Car,Entry-Level (<₹10L),182,Urban,Haryana,Medium,,4.95,53,False,,Petrol,BS6,10.95,69.5,False,False,Renault Kwid
2674,2025-05-04,Passenger Car,Entry-Level (<₹10L),60,Rural,Uttar Pradesh,Medium,61.76,4.88,53,False,,Diesel,BS6,8.51,36.92,False,False,Maruti Alto
2675,2025-05-23,SUV,Mid-Range (₹10L-₹20L),526,Semi-Urban,Haryana,Low,,5.09,42,False,,Petrol,BS6,9.75,39.57,False,False,Hyundai Creta
2676,2025-04-20,Scooter,Entry-Level (<₹10L),79,Urban,Maharashtra,Medium,,5.83,30,False,,Diesel,BS6,12.81,80.64,False,False,Suzuki Access
2677,2025-06-14,SUV,Mid-Range (₹10L-₹20L),777,Semi-Urban,Madhya Pradesh,Medium,,5.17,15,True,Middle East,Diesel,BS6,1.14,43.65,False,False,MG Hector
2678,2025-04-16,Motorcycle,Entry-Level (<₹10L),194,Rural,Karnataka,Low,99.5,4.49,57,False,,Petrol,BS6,7.13,38.92,False,False,TVS Apache
2679,2025-06-09,Motorcycle,Entry-Level (<₹10L),161,Rural,Uttar Pradesh,Medium,89.48,4.6,52,False,,Petrol,BS6,5.64,48.06,False,False,KTM Duke 200
2680,2025-05-26,Motorcycle,Entry-Level (<₹10L),191,Rural,Odisha,Medium,79.33,4.89,92,False,,Petrol,BS6,11.26,32.79,False,False,Bajaj Pulsar
2681,2025-06-22,SUV,Mid-Range (₹10L-₹20L),420,Semi-Urban,Maharashtra,Low,,4.84,46,True,Japan,Diesel,BS6,2.85,37.99,False,True,Kia Seltos
2682,2025-05-28,Passenger Car,Mid-Range (₹10L-₹20L),435,Urban,Uttar Pradesh,Medium,,4.33,87,False,,Petrol,BS6,6.95,73.99,False,False,Maruti Alto
2683,2025-04-04,Motorcycle,Premium (>₹20L),84,Semi-Urban,Delhi,Medium,,5.0,96,False,,Petrol,BS6,8.27,35.92,False,False,Hero Splendor
2684,2025-04-04,Scooter,Mid-Range (₹10L-₹20L),39,Urban,Bihar,Medium,,5.28,31,False,,Petrol,BS6,1.66,97.77,False,False,Suzuki Access
2685,2025-04-20,Scooter,Premium (>₹20L),301,Urban,Uttar Pradesh,Medium,,4.28,63,False,,Petrol,BS6,4.04,97.98,False,False,TVS Jupiter
2686,2025-04-10,Motorcycle,Entry-Level (<₹10L),127,Urban,Uttar Pradesh,Medium,,4.21,23,False,,Diesel,BS6,7.7,78.6,False,False,Royal Enfield Classic 350
2687,2025-04-24,SUV,Premium (>₹20L),650,Urban,Punjab,Low,,4.45,21,True,Middle East,Petrol,BS6,7.38,78.65,False,False,Toyota Fortuner
2688,2025-04-26,SUV,Mid-Range (₹10L-₹20L),445,Urban,West Bengal,Medium,,5.29,18,False,,Diesel,BS6,6.24,62.73,False,False,Hyundai Creta
2689,2025-05-07,Motorcycle,Mid-Range (₹10L-₹20L),310,Rural,Odisha,Medium,61.46,4.29,47,True,Middle East,Petrol,BS6,3.66,36.57,False,False,Royal Enfield Classic 350
2690,2025-06-24,Motorcycle,Entry-Level (<₹10L),304,Semi-Urban,Bihar,Low,,4.63,43,False,,Petrol,BS6,13.67,68.46,False,True,TVS Apache
2691,2025-05-24,SUV,Mid-Range (₹10L-₹20L),814,Urban,Haryana,Medium,,4.5,41,False,,Petrol,BS6,0.17,62.74,False,False,Tata Nexon
2692,2025-04-21,Scooter,Entry-Level (<₹10L),153,Urban,Assam,Medium,,5.37,98,False,,Petrol,BS6,5.94,71.99,False,False,TVS Jupiter
2693,2025-06-13,Scooter,Mid-Range (₹10L-₹20L),246,Urban,Rajasthan,Medium,,4.37,99,False,,Petrol,BS6,9.8,86.54,False,False,TVS Jupiter
2694,2025-05-08,SUV,Mid-Range (₹10L-₹20L),136,Rural,Kerala,Low,98.46,4.5,11,False,,Petrol,BS6,8.18,52.15,False,False,Tata Nexon
2695,2025-05-16,Motorcycle,Entry-Level (<₹10L),50,Semi-Urban,Karnataka,Medium,,4.89,47,False,,Diesel,BS6,11.96,34.36,False,False,Royal Enfield Classic 350
2696,2025-04-04,SUV,Premium (>₹20L),639,Rural,Karnataka,Medium,86.01,4.59,40,False,,Diesel,BS6,4.54,57.18,False,False,Mahindra Thar
2697,2025-05-30,Motorcycle,Mid-Range (₹10L-₹20L),445,Semi-Urban,Bihar,Low,,5.05,85,False,,Petrol,BS6,5.02,35.2,False,False,Royal Enfield Classic 350
2698,2025-05-27,Scooter,Entry-Level (<₹10L),178,Urban,Rajasthan,Medium,,5.26,23,False,,Petrol,BS6,8.28,68.57,False,False,Honda Activa
2699,2025-05-15,SUV,Mid-Range (₹10L-₹20L),943,Semi-Urban,Madhya Pradesh,Low,,5.07,47,True,Others,Hybrid,BS6,1.14,41.47,False,False,MG Hector
2700,2025-04-20,SUV,Premium (>₹20L),211,Rural,Karnataka,Low,98.08,4.44,13,False,,Petrol,BS6,5.48,51.84,False,False,Tata Nexon
2701,2025-04-17,SUV,Mid-Range (₹10L-₹20L),538,Urban,Kerala,Medium,,4.94,22,False,,Petrol,BS6,9.19,97.42,False,False,Toyota Fortuner
2702,2025-06-10,Passenger Car,Entry-Level (<₹10L),154,Semi-Urban,Bihar,Low,,4.92,31,False,,Petrol,BS6,17.27,64.13,False,False,Hyundai i20
2703,2025-04-04,Motorcycle,Entry-Level (<₹10L),39,Rural,Maharashtra,Medium,52.99,5.2,43,False,,Petrol,BS6,6.21,60.39,False,False,Bajaj Pulsar
2704,2025-04-14,Passenger Car,Entry-Level (<₹10L),142,Urban,Assam,Medium,,4.74,79,False,,Hybrid,BS6,9.94,68.66,False,False,Maruti Swift
2705,2025-04-03,Motorcycle,Entry-Level (<₹10L),146,Urban,Gujarat,High,,5.46,64,False,,Electric,BS6,9.75,96.07,True,False,Royal Enfield Classic 350
2706,2025-06-27,Motorcycle,Entry-Level (<₹10L),224,Semi-Urban,Rajasthan,Medium,,4.36,37,False,,Diesel,BS6,19.65,55.13,False,True,KTM Duke 200
2707,2025-06-19,Passenger Car,Entry-Level (<₹10L),361,Semi-Urban,Rajasthan,Low,,4.81,36,False,,Petrol,BS6,7.56,45.26,False,False,Maruti Swift
2708,2025-05-28,Scooter,Mid-Range (₹10L-₹20L),205,Urban,Delhi,Medium,,4.67,42,False,,Hybrid,BS6,2.57,94.94,False,False,Bajaj Chetak
2709,2025-05-25,Motorcycle,Entry-Level (<₹10L),222,Urban,Uttar Pradesh,Medium,,4.05,81,True,Latin America,Diesel,BS6,10.98,88.16,False,False,TVS Apache
2710,2025-04-04,Motorcycle,Entry-Level (<₹10L),212,Urban,Delhi,High,,4.44,46,True,Others,Petrol,BS6,6.04,72.68,False,False,KTM Duke 200
2711,2025-04-24,Motorcycle,Entry-Level (<₹10L),52,Rural,Bihar,Low,69.9,5.08,56,False,,Petrol,BS6,5.07,40.61,False,False,Hero Splendor
2712,2025-05-04,Scooter,Entry-Level (<₹10L),119,Urban,Punjab,Medium,,5.95,42,False,,Petrol,BS6,12.82,97.14,False,False,Bajaj Chetak
2713,2025-04-30,Motorcycle,Entry-Level (<₹10L),83,Semi-Urban,Madhya Pradesh,Low,,4.54,83,False,,Petrol,BS6,13.09,47.98,False,False,KTM Duke 200
2714,2025-06-21,Scooter,Entry-Level (<₹10L),122,Semi-Urban,Punjab,Low,,4.28,60,True,Japan,Diesel,BS6,15.07,30.0,False,True,TVS Jupiter
2715,2025-04-19,Motorcycle,Entry-Level (<₹10L),241,Semi-Urban,Uttar Pradesh,Low,,4.45,78,False,,Petrol,BS6,7.24,30.04,False,False,TVS Apache
